epoch,loss,variance
1,2.143195e-02,-0.000000e+00
2,2.044769e-02,-0.000000e+00
3,1.910071e-02,-0.000000e+00
4,1.732279e-02,-0.000000e+00
5,1.415913e-02,-0.000000e+00
6,1.145913e-02,-0.000000e+00
7,9.630538e-03,-0.000000e+00
8,8.002061e-03,-0.000000e+00
9,7.157325e-03,-0.000000e+00
10,6.649660e-03,-0.000000e+00
11,6.478541e-03,-0.000000e+00
12,6.183530e-03,-0.000000e+00
13,6.003340e-03,-0.000000e+00
14,5.946570e-03,-0.000000e+00
15,5.934655e-03,-0.000000e+00
16,6.107722e-03,-0.000000e+00
17,6.218261e-03,-0.000000e+00
18,6.265557e-03,-0.000000e+00
19,6.305942e-03,-0.000000e+00
20,6.329510e-03,-0.000000e+00
21,6.387315e-03,-0.000000e+00
22,6.364114e-03,-0.000000e+00
23,6.159475e-03,-0.000000e+00
24,6.222017e-03,-0.000000e+00
25,6.225746e-03,-0.000000e+00
26,6.059482e-03,-0.000000e+00
27,6.168284e-03,-0.000000e+00
28,6.149749e-03,-0.000000e+00
29,6.219758e-03,-0.000000e+00
30,6.269401e-03,-0.000000e+00
31,6.244736e-03,-0.000000e+00
32,6.179944e-03,-0.000000e+00
33,6.191983e-03,-0.000000e+00
34,6.065391e-03,-0.000000e+00
35,6.076824e-03,-0.000000e+00
36,6.041069e-03,-0.000000e+00
37,5.963121e-03,-0.000000e+00
38,6.062761e-03,-0.000000e+00
39,6.012932e-03,-0.000000e+00
40,6.027239e-03,-0.000000e+00
41,6.012900e-03,-0.000000e+00
42,5.860879e-03,-0.000000e+00
43,5.592628e-03,-0.000000e+00
44,5.599794e-03,-0.000000e+00
45,5.590925e-03,-0.000000e+00
46,5.576081e-03,-0.000000e+00
47,5.460302e-03,-0.000000e+00
48,5.475016e-03,-0.000000e+00
49,5.315165e-03,-0.000000e+00
50,5.249163e-03,-0.000000e+00
51,5.266425e-03,-0.000000e+00
52,5.091359e-03,-0.000000e+00
53,5.029602e-03,-0.000000e+00
54,5.029013e-03,-0.000000e+00
55,5.124507e-03,-0.000000e+00
56,5.056863e-03,-0.000000e+00
57,5.060200e-03,-0.000000e+00
58,5.091865e-03,-0.000000e+00
59,5.042136e-03,-0.000000e+00
60,5.014786e-03,-0.000000e+00
61,5.013636e-03,-0.000000e+00
62,5.044693e-03,-0.000000e+00
63,5.065512e-03,-0.000000e+00
64,5.057513e-03,-0.000000e+00
65,5.148978e-03,-0.000000e+00
66,5.170153e-03,-0.000000e+00
67,5.028587e-03,-0.000000e+00
68,5.088560e-03,-0.000000e+00
69,5.226274e-03,-0.000000e+00
70,5.122546e-03,-0.000000e+00
71,5.186173e-03,-0.000000e+00
72,5.187002e-03,-0.000000e+00
73,5.161032e-03,-0.000000e+00
74,5.160807e-03,-0.000000e+00
75,5.121989e-03,-0.000000e+00
76,5.189507e-03,-0.000000e+00
77,5.191692e-03,-0.000000e+00
78,5.255006e-03,-0.000000e+00
79,5.296252e-03,-0.000000e+00
80,5.232813e-03,-0.000000e+00
81,5.218260e-03,-0.000000e+00
82,5.192595e-03,-0.000000e+00
83,5.296703e-03,-0.000000e+00
84,5.278912e-03,-0.000000e+00
85,5.263461e-03,-0.000000e+00
86,5.330006e-03,-0.000000e+00
87,5.319201e-03,-0.000000e+00
88,5.379142e-03,-0.000000e+00
89,5.455363e-03,-0.000000e+00
90,5.557986e-03,-0.000000e+00
91,5.592977e-03,-0.000000e+00
92,5.636606e-03,-0.000000e+00
93,5.686544e-03,-0.000000e+00
94,5.674247e-03,-0.000000e+00
95,5.767681e-03,-0.000000e+00
96,5.826059e-03,-0.000000e+00
97,5.804770e-03,-0.000000e+00
98,5.925197e-03,-0.000000e+00
99,5.969440e-03,-0.000000e+00
100,6.088375e-03,-0.000000e+00
101,6.104622e-03,-0.000000e+00
102,6.196565e-03,-0.000000e+00
103,6.118215e-03,-0.000000e+00
104,6.198819e-03,-0.000000e+00
105,6.199148e-03,-0.000000e+00
106,6.202797e-03,-0.000000e+00
107,6.243170e-03,-0.000000e+00
108,6.386288e-03,-0.000000e+00
109,6.399525e-03,-0.000000e+00
110,6.353827e-03,-0.000000e+00
111,6.526120e-03,-0.000000e+00
112,6.489634e-03,-0.000000e+00
113,6.485026e-03,-0.000000e+00
114,6.665689e-03,-0.000000e+00
115,6.813375e-03,-0.000000e+00
116,6.859227e-03,-0.000000e+00
117,6.852541e-03,-0.000000e+00
118,6.908151e-03,-0.000000e+00
119,7.007056e-03,-0.000000e+00
120,7.084716e-03,-0.000000e+00
121,7.200207e-03,-0.000000e+00
122,7.225804e-03,-0.000000e+00
123,7.140051e-03,-0.000000e+00
124,7.404249e-03,-0.000000e+00
125,7.389469e-03,-0.000000e+00
126,7.344834e-03,-0.000000e+00
127,7.398912e-03,-0.000000e+00
128,7.522270e-03,-0.000000e+00
129,7.513555e-03,-0.000000e+00
130,7.694490e-03,-0.000000e+00
131,7.790552e-03,-0.000000e+00
132,7.905260e-03,-0.000000e+00
133,7.952708e-03,-0.000000e+00
134,7.919841e-03,-0.000000e+00
135,8.034269e-03,-0.000000e+00
136,8.077614e-03,-0.000000e+00
137,8.178429e-03,-0.000000e+00
138,8.461034e-03,-0.000000e+00
139,8.238968e-03,-0.000000e+00
140,8.090834e-03,-0.000000e+00
141,8.410211e-03,-0.000000e+00
142,8.360461e-03,-0.000000e+00
143,8.439340e-03,-0.000000e+00
144,8.496189e-03,-0.000000e+00
145,8.615535e-03,-0.000000e+00
146,8.802141e-03,-0.000000e+00
147,8.912754e-03,-0.000000e+00
148,8.928518e-03,-0.000000e+00
149,9.119484e-03,-0.000000e+00
150,8.799892e-03,-0.000000e+00
151,8.947978e-03,-0.000000e+00
152,8.997167e-03,-0.000000e+00
153,9.194777e-03,-0.000000e+00
154,9.216792e-03,-0.000000e+00
155,9.015011e-03,-0.000000e+00
156,9.176797e-03,-0.000000e+00
157,9.267383e-03,-0.000000e+00
158,9.388149e-03,-0.000000e+00
159,9.305461e-03,-0.000000e+00
160,9.442187e-03,-0.000000e+00
161,9.350854e-03,-0.000000e+00
162,9.616925e-03,-0.000000e+00
163,9.505344e-03,-0.000000e+00
164,9.452144e-03,-0.000000e+00
165,9.519881e-03,-0.000000e+00
166,9.502227e-03,-0.000000e+00
167,9.574508e-03,-0.000000e+00
168,9.472708e-03,-0.000000e+00
169,9.726235e-03,-0.000000e+00
170,9.840405e-03,-0.000000e+00
171,9.675639e-03,-0.000000e+00
172,9.886957e-03,-0.000000e+00
173,9.941605e-03,-0.000000e+00
174,9.994768e-03,-0.000000e+00
175,9.976906e-03,-0.000000e+00
176,1.010008e-02,-0.000000e+00
177,1.009973e-02,-0.000000e+00
178,1.004382e-02,-0.000000e+00
179,1.006040e-02,-0.000000e+00
180,1.003791e-02,-0.000000e+00
181,1.031325e-02,-0.000000e+00
182,1.012868e-02,-0.000000e+00
183,1.024887e-02,-0.000000e+00
184,1.049712e-02,-0.000000e+00
185,1.037297e-02,-0.000000e+00
186,1.041009e-02,-0.000000e+00
187,1.043731e-02,-0.000000e+00
188,1.055526e-02,-0.000000e+00
189,1.057576e-02,-0.000000e+00
190,1.048626e-02,-0.000000e+00
191,1.059527e-02,-0.000000e+00
192,1.072719e-02,-0.000000e+00
193,1.071673e-02,-0.000000e+00
194,1.062634e-02,-0.000000e+00
195,1.069822e-02,-0.000000e+00
196,1.089853e-02,-0.000000e+00
197,1.069036e-02,-0.000000e+00
198,1.090488e-02,-0.000000e+00
199,1.087942e-02,-0.000000e+00
200,1.073358e-02,-0.000000e+00
201,1.092507e-02,-0.000000e+00
202,1.104775e-02,-0.000000e+00
203,1.094111e-02,-0.000000e+00
204,1.103308e-02,-0.000000e+00
205,1.090946e-02,-0.000000e+00
206,1.116035e-02,-0.000000e+00
207,1.111392e-02,-0.000000e+00
208,1.101580e-02,-0.000000e+00
209,1.121388e-02,-0.000000e+00
210,1.107377e-02,-0.000000e+00
211,1.111405e-02,-0.000000e+00
212,1.118890e-02,-0.000000e+00
213,1.119757e-02,-0.000000e+00
214,1.113937e-02,-0.000000e+00
215,1.109352e-02,-0.000000e+00
216,1.121912e-02,-0.000000e+00
217,1.120876e-02,-0.000000e+00
218,1.111196e-02,-0.000000e+00
219,1.133724e-02,-0.000000e+00
220,1.116241e-02,-0.000000e+00
221,1.127602e-02,-0.000000e+00
222,1.138591e-02,-0.000000e+00
223,1.127431e-02,-0.000000e+00
224,1.134305e-02,-0.000000e+00
225,1.142069e-02,-0.000000e+00
226,1.136484e-02,-0.000000e+00
227,1.142321e-02,-0.000000e+00
228,1.154189e-02,-0.000000e+00
229,1.139659e-02,-0.000000e+00
230,1.140867e-02,-0.000000e+00
231,1.133645e-02,-0.000000e+00
232,1.147491e-02,-0.000000e+00
233,1.150874e-02,-0.000000e+00
234,1.152427e-02,-0.000000e+00
235,1.167802e-02,-0.000000e+00
236,1.154553e-02,-0.000000e+00
237,1.141410e-02,-0.000000e+00
238,1.163500e-02,-0.000000e+00
239,1.157027e-02,-0.000000e+00
240,1.154451e-02,-0.000000e+00
241,1.168688e-02,-0.000000e+00
242,1.169407e-02,-0.000000e+00
243,1.175359e-02,-0.000000e+00
244,1.176104e-02,-0.000000e+00
245,1.180569e-02,-0.000000e+00
246,1.170999e-02,-0.000000e+00
247,1.191280e-02,-0.000000e+00
248,1.184712e-02,-0.000000e+00
249,1.173861e-02,-0.000000e+00
250,1.188134e-02,-0.000000e+00
251,1.161205e-02,-0.000000e+00
252,1.174558e-02,-0.000000e+00
253,1.197000e-02,-0.000000e+00
254,1.195642e-02,-0.000000e+00
255,1.168679e-02,-0.000000e+00
256,1.182228e-02,-0.000000e+00
257,1.168025e-02,-0.000000e+00
258,1.172946e-02,-0.000000e+00
259,1.175571e-02,-0.000000e+00
260,1.176506e-02,-0.000000e+00
261,1.202681e-02,-0.000000e+00
262,1.188627e-02,-0.000000e+00
263,1.197672e-02,-0.000000e+00
264,1.182174e-02,-0.000000e+00
265,1.184590e-02,-0.000000e+00
266,1.149925e-02,-0.000000e+00
267,1.193071e-02,-0.000000e+00
268,1.209506e-02,-0.000000e+00
269,1.189352e-02,-0.000000e+00
270,1.200655e-02,-0.000000e+00
271,1.168072e-02,-0.000000e+00
272,1.188864e-02,-0.000000e+00
273,1.185841e-02,-0.000000e+00
274,1.188419e-02,-0.000000e+00
275,1.190600e-02,-0.000000e+00
276,1.178982e-02,-0.000000e+00
277,1.176486e-02,-0.000000e+00
278,1.184798e-02,-0.000000e+00
279,1.179715e-02,-0.000000e+00
280,1.199158e-02,-0.000000e+00
281,1.212124e-02,-0.000000e+00
282,1.201308e-02,-0.000000e+00
283,1.187924e-02,-0.000000e+00
284,1.188313e-02,-0.000000e+00
285,1.203604e-02,-0.000000e+00
286,1.195214e-02,-0.000000e+00
287,1.203032e-02,-0.000000e+00
288,1.202818e-02,-0.000000e+00
289,1.205887e-02,-0.000000e+00
290,1.189433e-02,-0.000000e+00
291,1.197955e-02,-0.000000e+00
292,1.199442e-02,-0.000000e+00
293,1.218053e-02,-0.000000e+00
294,1.223893e-02,-0.000000e+00
295,1.219719e-02,-0.000000e+00
296,1.211875e-02,-0.000000e+00
297,1.221068e-02,-0.000000e+00
298,1.210726e-02,-0.000000e+00
299,1.203518e-02,-0.000000e+00
300,1.215873e-02,-0.000000e+00
301,1.210714e-02,-0.000000e+00
302,1.206293e-02,-0.000000e+00
303,1.237757e-02,-0.000000e+00
304,1.226739e-02,-0.000000e+00
305,1.221243e-02,-0.000000e+00
306,1.205848e-02,-0.000000e+00
307,1.233601e-02,-0.000000e+00
308,1.209122e-02,-0.000000e+00
309,1.219437e-02,-0.000000e+00
310,1.234433e-02,-0.000000e+00
311,1.239923e-02,-0.000000e+00
312,1.240081e-02,-0.000000e+00
313,1.205824e-02,-0.000000e+00
314,1.211828e-02,-0.000000e+00
315,1.201153e-02,-0.000000e+00
316,1.228335e-02,-0.000000e+00
317,1.219567e-02,-0.000000e+00
318,1.211767e-02,-0.000000e+00
319,1.201934e-02,-0.000000e+00
320,1.226045e-02,-0.000000e+00
321,1.214305e-02,-0.000000e+00
322,1.223557e-02,-0.000000e+00
323,1.228366e-02,-0.000000e+00
324,1.206631e-02,-0.000000e+00
325,1.213842e-02,-0.000000e+00
326,1.207600e-02,-0.000000e+00
327,1.223223e-02,-0.000000e+00
328,1.205803e-02,-0.000000e+00
329,1.200966e-02,-0.000000e+00
330,1.198799e-02,-0.000000e+00
331,1.191983e-02,-0.000000e+00
332,1.216590e-02,-0.000000e+00
333,1.215339e-02,-0.000000e+00
334,1.211339e-02,-0.000000e+00
335,1.210057e-02,-0.000000e+00
336,1.195681e-02,-0.000000e+00
337,1.206657e-02,-0.000000e+00
338,1.214301e-02,-0.000000e+00
339,1.223270e-02,-0.000000e+00
340,1.231089e-02,-0.000000e+00
341,1.212012e-02,-0.000000e+00
342,1.197299e-02,-0.000000e+00
343,1.228435e-02,-0.000000e+00
344,1.227471e-02,-0.000000e+00
345,1.183378e-02,-0.000000e+00
346,1.202109e-02,-0.000000e+00
347,1.224023e-02,-0.000000e+00
348,1.195361e-02,-0.000000e+00
349,1.209515e-02,-0.000000e+00
350,1.204658e-02,-0.000000e+00
351,1.206127e-02,-0.000000e+00
352,1.212401e-02,-0.000000e+00
353,1.213699e-02,-0.000000e+00
354,1.204906e-02,-0.000000e+00
355,1.217905e-02,-0.000000e+00
356,1.208496e-02,-0.000000e+00
357,1.202367e-02,-0.000000e+00
358,1.204804e-02,-0.000000e+00
359,1.178212e-02,-0.000000e+00
360,1.201073e-02,-0.000000e+00
361,1.210995e-02,-0.000000e+00
362,1.205634e-02,-0.000000e+00
363,1.206926e-02,-0.000000e+00
364,1.205412e-02,-0.000000e+00
365,1.197328e-02,-0.000000e+00
366,1.187418e-02,-0.000000e+00
367,1.193409e-02,-0.000000e+00
368,1.195401e-02,-0.000000e+00
369,1.196551e-02,-0.000000e+00
370,1.198742e-02,-0.000000e+00
371,1.222725e-02,-0.000000e+00
372,1.216592e-02,-0.000000e+00
373,1.211073e-02,-0.000000e+00
374,1.204310e-02,-0.000000e+00
375,1.188516e-02,-0.000000e+00
376,1.179328e-02,-0.000000e+00
377,1.190117e-02,-0.000000e+00
378,1.186286e-02,-0.000000e+00
379,1.183327e-02,-0.000000e+00
380,1.205383e-02,-0.000000e+00
381,1.187147e-02,-0.000000e+00
382,1.192511e-02,-0.000000e+00
383,1.173393e-02,-0.000000e+00
384,1.194505e-02,-0.000000e+00
385,1.195353e-02,-0.000000e+00
386,1.183746e-02,-0.000000e+00
387,1.173830e-02,-0.000000e+00
388,1.194453e-02,-0.000000e+00
389,1.213937e-02,-0.000000e+00
390,1.177446e-02,-0.000000e+00
391,1.193481e-02,-0.000000e+00
392,1.175363e-02,-0.000000e+00
393,1.178996e-02,-0.000000e+00
394,1.175133e-02,-0.000000e+00
395,1.184061e-02,-0.000000e+00
396,1.179670e-02,-0.000000e+00
397,1.172286e-02,-0.000000e+00
398,1.176908e-02,-0.000000e+00
399,1.178553e-02,-0.000000e+00
400,1.159504e-02,-0.000000e+00
401,1.169168e-02,-0.000000e+00
402,1.162625e-02,-0.000000e+00
403,1.174350e-02,-0.000000e+00
404,1.187367e-02,-0.000000e+00
405,1.159653e-02,-0.000000e+00
406,1.180349e-02,-0.000000e+00
407,1.158308e-02,-0.000000e+00
408,1.163499e-02,-0.000000e+00
409,1.160202e-02,-0.000000e+00
410,1.167621e-02,-0.000000e+00
411,1.150523e-02,-0.000000e+00
412,1.171303e-02,-0.000000e+00
413,1.167060e-02,-0.000000e+00
414,1.158043e-02,-0.000000e+00
415,1.162586e-02,-0.000000e+00
416,1.163414e-02,-0.000000e+00
417,1.160267e-02,-0.000000e+00
418,1.154195e-02,-0.000000e+00
419,1.131436e-02,-0.000000e+00
420,1.159435e-02,-0.000000e+00
421,1.142795e-02,-0.000000e+00
422,1.154526e-02,-0.000000e+00
423,1.176648e-02,-0.000000e+00
424,1.158604e-02,-0.000000e+00
425,1.156081e-02,-0.000000e+00
426,1.141139e-02,-0.000000e+00
427,1.140519e-02,-0.000000e+00
428,1.157421e-02,-0.000000e+00
429,1.135363e-02,-0.000000e+00
430,1.123963e-02,-0.000000e+00
431,1.137587e-02,-0.000000e+00
432,1.136653e-02,-0.000000e+00
433,1.118986e-02,-0.000000e+00
434,1.127470e-02,-0.000000e+00
435,1.132602e-02,-0.000000e+00
436,1.136208e-02,-0.000000e+00
437,1.127711e-02,-0.000000e+00
438,1.127922e-02,-0.000000e+00
439,1.154303e-02,-0.000000e+00
440,1.112156e-02,-0.000000e+00
441,1.133451e-02,-0.000000e+00
442,1.126808e-02,-0.000000e+00
443,1.117489e-02,-0.000000e+00
444,1.109109e-02,-0.000000e+00
445,1.102305e-02,-0.000000e+00
446,1.115971e-02,-0.000000e+00
447,1.122084e-02,-0.000000e+00
448,1.129989e-02,-0.000000e+00
449,1.117124e-02,-0.000000e+00
450,1.102171e-02,-0.000000e+00
451,1.106965e-02,-0.000000e+00
452,1.124453e-02,-0.000000e+00
453,1.110292e-02,-0.000000e+00
454,1.117612e-02,-0.000000e+00
455,1.118206e-02,-0.000000e+00
456,1.137822e-02,-0.000000e+00
457,1.099593e-02,-0.000000e+00
458,1.091875e-02,-0.000000e+00
459,1.103173e-02,-0.000000e+00
460,1.111518e-02,-0.000000e+00
461,1.110169e-02,-0.000000e+00
462,1.108150e-02,-0.000000e+00
463,1.107767e-02,-0.000000e+00
464,1.100492e-02,-0.000000e+00
465,1.089456e-02,-0.000000e+00
466,1.104951e-02,-0.000000e+00
467,1.101477e-02,-0.000000e+00
468,1.097591e-02,-0.000000e+00
469,1.104259e-02,-0.000000e+00
470,1.097256e-02,-0.000000e+00
471,1.100377e-02,-0.000000e+00
472,1.100622e-02,-0.000000e+00
473,1.099178e-02,-0.000000e+00
474,1.083302e-02,-0.000000e+00
475,1.090488e-02,-0.000000e+00
476,1.090877e-02,-0.000000e+00
477,1.099377e-02,-0.000000e+00
478,1.108284e-02,-0.000000e+00
479,1.103593e-02,-0.000000e+00
480,1.087281e-02,-0.000000e+00
481,1.071185e-02,-0.000000e+00
482,1.093210e-02,-0.000000e+00
483,1.110583e-02,-0.000000e+00
484,1.086466e-02,-0.000000e+00
485,1.102935e-02,-0.000000e+00
486,1.086048e-02,-0.000000e+00
487,1.080061e-02,-0.000000e+00
488,1.092099e-02,-0.000000e+00
489,1.079093e-02,-0.000000e+00
490,1.096973e-02,-0.000000e+00
491,1.093956e-02,-0.000000e+00
492,1.086347e-02,-0.000000e+00
493,1.094244e-02,-0.000000e+00
494,1.096167e-02,-0.000000e+00
495,1.080116e-02,-0.000000e+00
496,1.075785e-02,-0.000000e+00
497,1.072403e-02,-0.000000e+00
498,1.082861e-02,-0.000000e+00
499,1.096535e-02,-0.000000e+00
500,1.076554e-02,-0.000000e+00
